R.FileName	PG.ProteinGroups	PG.Genes	EG.IsDecoy	EG.Qvalue	PG.Qvalue	PG.Quantity	PEP.Quantity	FG.MS2Quantity	EG.ModifiedSequence	PEP.StrippedSequence	FG.Charge
File3	P00007	Gene_904	False	0.001450668425735675	0.009690448436651842	26702998.167974643	118303.32951042842	590768.898392151	[Prot]PEPT904	PEPT904	2
File2	P00080	Gene_905	False	0.00877451330338242	0.005164149517887331	185021.5320039978	2028496.1357980596	355060.38806846656	[Prot]PEPT905	PEPT905	2
File1	P00087	Gene_906	False	0.006132341683185101	0.00676926693497715	4275231.001718527	634982.6691423979	1777352.0726545814	[Prot]PEPT906	PEPT906	2
File7	P00018	Gene_907	False	0.013247100740874087	0.0008691123732335093	11234782.564157858	1153867.3360452892	110935.08762571248	[Prot]PEPT907	PEPT907	3
File8	P00071	Gene_908	False	0.01849593686583232	0.0011331772313406608	23338415.859290544	6070709.32127142	77944.5967964532	[Prot]PEPT908	PEPT908	4
File2	P00099	Gene_909	False	0.01771449214710028	0.011267731255669013	18923540.088874895	2271809.0793627766	734639.9803869106	[Prot]PEPT909	PEPT909	2
File3	P00090	Gene_910	False	0.015647529078837867	0.015446413727857955	2969588.01958968	1897902.1948446732	851619.7703059267	[Prot]PEPT910	PEPT910	3
File5	P00039	Gene_911	False	0.00020389075389018796	0.014157065723714316	6527274.664358788	915160.2958288884	192361.70438444987	[Prot]PEPT911	PEPT911	4
File2	P00002	Gene_912	False	0.005561568129624206	0.01884840998688558	2342412.028853195	2228504.4874244817	884467.030935524	[Prot]PEPT912	PEPT912	3
File3	P00076	Gene_913	False	0.009145589069543238	0.011563282297772733	1649176.7287037934	7331017.136246107	60683.93214640752	[Prot]PEPT913	PEPT913	3
File3	P00008	Gene_914	False	0.01862477067270148	0.019677205039757024	4614717.393226718	2728626.127893159	278539.4633120531	[Prot]PEPT914	PEPT914	4
File4	P00083	Gene_915	False	0.014756079642887011	0.019254806443046817	6895198.305375434	1703642.840607508	34504.22727428888	[Prot]PEPT915	PEPT915	2
File6	P00082	Gene_916	False	5.6524543036076124e-05	0.011518822119348689	3552167.7818388734	5222857.33746222	74437.63699325739	[Prot]PEPT916	PEPT916	3
File7	P00002	Gene_917	False	0.0018691334130240555	0.0021622960996957818	5856776.960176283	28882960.86453918	1699745.5110981213	[Prot]PEPT917	PEPT917	4
File2	P00118	Gene_918	False	0.009068381999798652	0.010431960977287656	3824824.756868845	219888.5063055551	51143.19389196917	[Prot]PEPT918	PEPT918	2
File4	P00098	Gene_919	False	0.01993122703549673	0.017864174991267964	3234287.455146205	89115.3722239455	14064.47149695817	[Prot]PEPT919	PEPT919	4
File7	P00045	Gene_920	False	0.012333026636733533	0.0016464711798577936	19268641.359080918	913895.0141379144	9821.7668755951	[Prot]PEPT920	PEPT920	4
File6	P00059	Gene_921	False	0.01367854531101787	0.004741388767930548	3744230.553893201	645575.5194148491	293175.2256556552	[Prot]PEPT921	PEPT921	2
File5	P00111	Gene_922	False	0.011339012593890956	3.280687362535728e-05	34760143.84783095	1515199.1871272337	42827.20051467516	[Prot]PEPT922	PEPT922	2
File4	P00114	Gene_923	False	0.012028788332748	0.000453805657030828	27223458.394202776	3400150.858552377	117619.59005188449	[Prot]PEPT923	PEPT923	3
File3	P00033	Gene_924	False	0.01576021655734239	1.8316114527794358e-05	13701582.033196433	951870.2997516472	156712.2427138208	[Prot]PEPT924	PEPT924	3
File3	P00075	Gene_925	False	0.011489299053446717	0.01810523789071907	3213997.451408234	1619124.1801497824	45363.695501595044	[Prot]PEPT925	PEPT925	3
File1	P00039	Gene_926	False	0.016400171307503028	0.017904641858642694	340791.14857891237	2192390.1529739657	498225.04605072585	[Prot]PEPT926	PEPT926	4
File1	P00110	Gene_927	False	0.0037160040616300138	0.0020854453029847055	4109070.5344807776	3176762.3956902088	91583.1206150899	[Prot]PEPT927	PEPT927	4
File4	P00016	Gene_928	False	0.01303957214399133	0.018028296896276382	389124.3456143092	1208701.6326176636	1304651.4537065052	[Prot]PEPT928	PEPT928	3
File2	P00025	Gene_929	False	0.006448231519056669	0.01619166403555321	17489246.749097615	2848475.539779552	40500.55489034534	[Prot]PEPT929	PEPT929	3
File6	P00006	Gene_930	False	0.005720215376155573	0.015453224852406145	15375017.667621586	4649196.332945622	672714.0631653182	[Prot]PEPT930	PEPT930	3
File4	P00064	Gene_931	False	0.010457701645394732	0.019083324160532895	4111109.3237044304	3307793.430822133	195957.8728061971	[Prot]PEPT931	PEPT931	4
File7	P00041	Gene_932	False	0.017921878733256277	0.005154428065545482	11305906.65033201	1083043.9363420778	154406.2082803353	[Prot]PEPT932	PEPT932	3
File7	P00097	Gene_933	False	0.004807139672630161	0.010185621940307516	6783708.1377237905	457324.6700756063	900548.9839931229	[Prot]PEPT933	PEPT933	2
File2	P00009	Gene_934	False	0.003987290132771362	0.010823558216981204	1711009.3800725187	3292134.4625149234	470090.8044689487	[Prot]PEPT934	PEPT934	3
File3	P00076	Gene_935	False	0.004069695989314855	0.0015185292628701276	20771967.93090259	816708.5780224022	1306610.873361221	[Prot]PEPT935	PEPT935	3
File6	P00031	Gene_936	False	0.004069676994851623	0.017047484306819374	8559464.071082592	353511.0812875206	409220.0746635921	[Prot]PEPT936	PEPT936	4
File8	P00010	Gene_937	False	0.0021425349373305046	0.002588518567069791	47749910.372207545	8828038.707075391	26353.00755450715	[Prot]PEPT937	PEPT937	3
File5	P00058	Gene_938	False	0.00914827534047022	0.013365616527266937	19731026.388830084	1366659.5754256295	213741.64494071022	[Prot]PEPT938	PEPT938	3
File3	P00100	Gene_939	False	0.0078101694120330705	0.003660576567449052	30077279.16986043	549281.3159470853	598467.0506720288	[Prot]PEPT939	PEPT939	4
File7	P00011	Gene_940	False	0.019496826019523114	0.01599567117750512	2788065.423400207	4952632.541428879	580298.6431251419	[Prot]PEPT940	PEPT940	2
File8	P00077	Gene_941	False	3.760593454375849e-05	0.010875666144740798	5110212.196399235	1302809.921643606	217555.3985983688	[Prot]PEPT941	PEPT941	4
File5	P00116	Gene_942	False	0.0023578591774332702	0.017129928919990916	5075454.615389089	142214.76303197106	51102.806654191394	[Prot]PEPT942	PEPT942	4
File3	P00116	Gene_943	False	0.010843094742284684	0.010675083592657737	6314543.6594068725	2879076.584551188	198118.20693084676	[Prot]PEPT943	PEPT943	4
File1	P00055	Gene_944	False	0.0009750687148286197	0.004696347134591497	32987549.032667123	188906.1336773103	556708.5664768418	[Prot]PEPT944	PEPT944	2
File2	P00087	Gene_945	False	0.0030509857814553197	0.014945986824009922	21590693.646522045	504790.2487772382	6262541.181281313	[Prot]PEPT945	PEPT945	3
File7	P00029	Gene_946	False	0.0024528923555658345	0.014516638464949487	13046653.913428906	656096.4873598893	201114.00149012962	[Prot]PEPT946	PEPT946	2
File5	P00027	Gene_947	False	0.017216355781802948	0.014886998830785782	903192.6630722113	1278032.2418425758	1760092.033266429	[Prot]PEPT947	PEPT947	3
File8	P00082	Gene_948	False	0.01859899051669226	0.006547113668951672	2121766.1542147878	1940508.3001000206	322008.13669421023	[Prot]PEPT948	PEPT948	3
File2	P00012	Gene_949	False	0.00836528046542029	0.012805413378646465	4566623.895446577	69320.57075828628	623275.3179092937	[Prot]PEPT949	PEPT949	3
File2	P00080	Gene_950	False	0.004736662078666993	0.01926324888717505	13961205.504866425	453480.84540323383	97741.0860919329	[Prot]PEPT950	PEPT950	4
File1	P00033	Gene_951	False	0.01912723861122488	0.012629689958578258	937354.4945016054	11548844.842648016	620667.0527769241	[Prot]PEPT951	PEPT951	3
File2	P00092	Gene_952	False	0.013117131292381795	0.015540960878643971	1107487.6728280021	4525304.254080626	155854.0153320496	[Prot]PEPT952	PEPT952	4
File4	P00083	Gene_953	False	0.011530091855806017	0.009171180692869617	22484792.298335962	25141.166301684687	1056136.0015951917	[Prot]PEPT953	PEPT953	3
File6	P00114	Gene_954	False	0.018837258803905944	0.017604532513931796	6201358.82321717	234890.06886653072	39651.887493602415	[Prot]PEPT954	PEPT954	2
File2	P00105	Gene_955	False	0.019927746496526934	0.0025461430148346165	184878.3126567054	6639594.654559556	275030.3968619259	[Prot]PEPT955	PEPT955	4
File8	P00101	Gene_956	False	0.00927591346811305	0.015131340065484262	1567830.9192199882	514493.5723683572	36133.48701818814	[Prot]PEPT956	PEPT956	3
File2	P00036	Gene_957	False	0.010355049296739069	0.004946853345671505	6993586.880552584	877000.9487277434	241319.19701903948	[Prot]PEPT957	PEPT957	2
File6	P00061	Gene_958	False	0.0193137309373307	0.007611177852870872	28050999.03680051	1694129.0903444977	2033359.9960874578	[Prot]PEPT958	PEPT958	2
File6	P00029	Gene_959	False	0.006797056360889835	0.013068309661430806	10082671.843962127	1546774.7765473546	609267.1273248744	[Prot]PEPT959	PEPT959	4
File3	P00029	Gene_960	False	0.01946316921064346	0.0011453794108384808	2415787.041630322	595491.3836045845	1906771.5233318785	[Prot]PEPT960	PEPT960	4
File2	P00101	Gene_961	False	0.007924855472800361	0.0019427591709955806	575935.5356199703	1008643.5184132466	113670.89520169479	[Prot]PEPT961	PEPT961	2
File5	P00114	Gene_962	False	0.0033585653368910285	0.017335303978662592	12494316.91260492	436913.5656340967	70732.18857281371	[Prot]PEPT962	PEPT962	2
File7	P00034	Gene_963	False	0.001927781977255183	0.013479669963885622	5567506.148593791	149074.45657107452	117453.5247175196	[Prot]PEPT963	PEPT963	3
File5	P00087	Gene_964	False	0.008794553448040993	0.012308784692459714	8880259.676581297	328254.5640487687	1103546.9895793998	[Prot]PEPT964	PEPT964	3
File2	P00077	Gene_965	False	0.00817632183002286	0.005999231887218695	12619653.593848443	1260635.374704081	5949965.736623812	[Prot]PEPT965	PEPT965	4
File2	P00059	Gene_966	False	0.007281490268348174	0.0029536530159344145	9773097.490244951	2314490.1985159055	1033430.1510159883	[Prot]PEPT966	PEPT966	2
File2	P00002	Gene_967	False	0.0072292777719627655	0.005434273165079317	9279581.116309263	1798325.269829912	616561.1115805568	[Prot]PEPT967	PEPT967	3
File1	P00064	Gene_968	False	9.999863234649408e-05	0.0018384489982152096	45798017.63250364	2577799.27533789	3739115.5926453783	[Prot]PEPT968	PEPT968	3
File6	P00090	Gene_969	False	0.0123772550429775	0.014878448384128782	897005.3259206585	4702779.82611321	172238.3586045126	[Prot]PEPT969	PEPT969	2
File2	P00028	Gene_970	False	0.0018147568434695848	0.002807112203729143	4917410.476458441	987239.6847154698	369733.41041991685	[Prot]PEPT970	PEPT970	4
File6	P00006	Gene_971	False	0.00805016700567503	0.01419940271366417	25379339.364740115	18065538.086985026	170882.52211980312	[Prot]PEPT971	PEPT971	2
File5	P00005	Gene_972	False	0.009179418808934678	0.0025041541415670742	136216029.9192731	2308165.935683483	540273.753055475	[Prot]PEPT972	PEPT972	3
File3	P00089	Gene_973	False	0.005227864540917622	0.003170565659668221	2277552.9178172066	449697.81207374076	77391.45371935687	[Prot]PEPT973	PEPT973	2
File3	P00025	Gene_974	False	0.01173819336605134	0.011745245496040837	273912.61471377907	2219790.7222102704	483149.60310347064	[Prot]PEPT974	PEPT974	3
File4	P00109	Gene_975	False	0.009859835079514956	0.011483225149131748	6562383.785532624	304491.2111366452	75973.61950208325	[Prot]PEPT975	PEPT975	2
File2	P00003	Gene_976	False	0.01604612653864756	0.010027286934910595	36114838.311488874	4341159.796020931	59481.921787638785	[Prot]PEPT976	PEPT976	4
File8	P00050	Gene_977	False	0.0077116693465838935	0.01818106373402589	2618526.2395981024	1739845.1202530938	122500.92874976143	[Prot]PEPT977	PEPT977	3
File1	P00019	Gene_978	False	0.015903453719154245	0.01927275543610322	11164700.558419447	1634411.7893729615	1130158.2333673027	[Prot]PEPT978	PEPT978	4
File8	P00102	Gene_979	False	0.0010562279625365	0.007336380999238943	1474070.0912050507	1144677.1883266298	26240.46202897232	[Prot]PEPT979	PEPT979	2
File3	P00089	Gene_980	False	0.00468751196266056	0.0022892861389449902	3698051.827933963	1321680.639401156	309474.63323206187	[Prot]PEPT980	PEPT980	4
File3	P00110	Gene_981	False	0.008789897980268295	0.019417865301587275	1839808.858323924	4729938.045734904	10779050.390859416	[Prot]PEPT981	PEPT981	3
File8	P00025	Gene_982	False	0.006303521245182431	0.01413577582895756	39342910.62857593	2285120.5336463638	171297.23843718017	[Prot]PEPT982	PEPT982	4
File5	P00108	Gene_983	False	0.010696946191788856	0.008549067762943537	69501.69048593262	1055763.7564089461	277610.4703795144	[Prot]PEPT983	PEPT983	3
File5	P00030	Gene_984	False	0.011573815382818872	0.01763176464951274	597337.5699521962	5303784.016254881	165984.69880794667	[Prot]PEPT984	PEPT984	3
File4	P00003	Gene_985	False	0.007262472438212378	0.014503584399766508	879504.0277449145	336175.7751737197	38188.36029197492	[Prot]PEPT985	PEPT985	4
File6	P00052	Gene_986	False	0.009726454078007015	0.001131838378097847	554691.141733747	436650.65661123476	763858.0013875578	[Prot]PEPT986	PEPT986	4
File4	P00067	Gene_987	False	0.0020062777454340954	0.002177130683847861	363920.7079982183	135376.16982923157	178515.16818777678	[Prot]PEPT987	PEPT987	3
File3	P00076	Gene_988	False	0.012694747067635142	0.019645777681292182	6131761.859567795	387178.8992366318	41718.054984222945	[Prot]PEPT988	PEPT988	2
File7	P00067	Gene_989	False	0.003981760287565091	0.002237660273413875	51696028.887063734	155365.02011060002	178877.24623321963	[Prot]PEPT989	PEPT989	3
File4	P00090	Gene_990	False	0.003449731958565796	0.004690043115945042	2025448.0962012142	182824.64988968632	35252.020967566204	[Prot]PEPT990	PEPT990	3
File2	P00027	Gene_991	False	0.005862575110710853	0.0018735709587690442	5201647.759752606	4703955.578441898	1641458.3042919731	[Prot]PEPT991	PEPT991	3
File3	P00044	Gene_992	False	0.01356458918616738	0.016264369563590876	39106056.95442865	591536.7860805131	56739.58346048181	[Prot]PEPT992	PEPT992	3
File5	P00042	Gene_993	False	0.0022568435418912226	0.0102027952786709	1870918.9710534401	114155.34081711111	1443343.2267379567	[Prot]PEPT993	PEPT993	3
File2	P00063	Gene_994	False	0.01849515864031652	0.007670670154864807	8811482.011815673	347454.6160806199	155324.74952239657	[Prot]PEPT994	PEPT994	4
File2	P00062	Gene_995	False	0.010090168255439352	0.0010611229073649998	707713.9199991847	383406.6243921505	119401.31962759802	[Prot]PEPT995	PEPT995	3
File3	P00079	Gene_996	False	0.0009292291310591438	0.012530152869553035	8486384.243868837	1907738.3715207062	499001.1425385281	[Prot]PEPT996	PEPT996	3
File1	P00071	Gene_997	False	0.01100849369380699	0.00472347201132375	2240445.3369561885	494089.01912960067	62179.87908660058	[Prot]PEPT997	PEPT997	2
File4	P00020	Gene_998	False	0.014828388267686662	0.010974690633622036	29408199.173490964	114641.45733495029	383524.47644944256	[Prot]PEPT998	PEPT998	2
File4	P00108	Gene_999	False	0.009004635822366769	0.004599291988483276	2960993.491279246	1072659.3520143423	384551.5577971434	[Prot]PEPT999	PEPT999	3
File7	P00028	Gene_1000	False	0.010511949868277103	0.0006808160049147371	2776979.7993139597	419678.42754828196	335550.2954095112	[Prot]PEPT1000	PEPT1000	4
File8	P00090	Gene_1001	False	0.019168139959107357	0.008054301608586922	1033740.7178728703	2062855.1041215719	2579377.9425461725	[Prot]PEPT1001	PEPT1001	4
File6	P00083	Gene_1002	False	0.015378394620153297	0.01778073300623877	7468670.44805746	129473.37797398127	30964.769653789233	[Prot]PEPT1002	PEPT1002	3
File6	P00068	Gene_1003	False	0.019922884380761136	0.006760311131365568	3940591.734920709	1617337.251357285	32364.712686000898	[Prot]PEPT1003	PEPT1003	3
File4	P00109	Gene_1004	False	0.009175053990946163	0.01806281916782673	252867178.8432297	3956465.1998799895	750934.0950502697	[Prot]PEPT1004	PEPT1004	4
File2	P00034	Gene_1005	False	0.0039298379099025095	0.003182603495396028	4990167.744113532	5203020.133752466	388543.7052366479	[Prot]PEPT1005	PEPT1005	3
File2	P00097	Gene_1006	False	0.006252115197972544	0.002060269917993787	5612083.440429991	1282915.2855557317	53054.277912744146	[Prot]PEPT1006	PEPT1006	3
File3	P00086	Gene_1007	False	0.015753660327573693	0.0078093491248298055	4519081.080837437	459894.680082834	350353.9115402367	[Prot]PEPT1007	PEPT1007	3
File1	P00028	Gene_1008	False	0.018967535254718847	0.014657953926437857	238500.02161233348	25102759.209984485	918621.136122968	[Prot]PEPT1008	PEPT1008	4
File7	P00043	Gene_1009	False	0.005544642381447107	0.0037396576329499134	3292145.96548405	1060158.328900814	72708.96509047107	[Prot]PEPT1009	PEPT1009	3
File1	P00071	Gene_1010	False	0.014746929200606301	0.017302531061591103	5215483.73074425	505199.5340904515	811600.9080982814	[Prot]PEPT1010	PEPT1010	2
File2	P00071	Gene_1011	False	0.003172087820963214	0.019193301467498588	21278039.829211306	502087.80081480095	34757.75022768723	[Prot]PEPT1011	PEPT1011	2
File1	P00080	Gene_1012	False	0.019316792001837352	0.0013071334390831414	22295792.287800673	667372.2288893699	926589.564853855	[Prot]PEPT1012	PEPT1012	3
File5	P00116	Gene_1013	False	0.014907293362732063	0.00038953396725955437	2587276.724073196	126493.85062594175	40472.80341290631	[Prot]PEPT1013	PEPT1013	3
File8	P00013	Gene_1014	False	0.009334337539824376	0.006892299157223137	2867414.078219565	328049.24822403037	81336.33954856145	[Prot]PEPT1014	PEPT1014	4
File1	P00085	Gene_1015	False	0.0004192526381959194	0.016675074191471368	13802105.699309377	111168.81079993978	58985.29981730088	[Prot]PEPT1015	PEPT1015	3
File1	P00037	Gene_1016	False	0.003926294526954222	0.003150960883426368	23682465.83042437	593107.8994541236	149648.0882585308	[Prot]PEPT1016	PEPT1016	3
File2	P00003	Gene_1017	False	0.0186535827135215	0.017348508697666312	4938032.778214533	664412.3349604543	703829.4522111804	[Prot]PEPT1017	PEPT1017	2
File1	P00090	Gene_1018	False	0.001161364033464598	0.009659189325128065	650176.2382070319	3479333.197360106	1372428.5916532525	[Prot]PEPT1018	PEPT1018	3
File6	P00093	Gene_1019	False	0.0004266296127742897	0.005736354980521192	1105364.2991321764	3450052.410230397	485723.9285933642	[Prot]PEPT1019	PEPT1019	3
File3	P00106	Gene_1020	False	0.008914668542565445	0.0005868919075256152	3012735.039956873	1368507.774216904	4242765.082970688	[Prot]PEPT1020	PEPT1020	3
File2	P00091	Gene_1021	False	0.011401753587475553	0.008626673435867267	27752973.99239667	7702809.077487789	282528.6254268464	[Prot]PEPT1021	PEPT1021	4
File1	P00115	Gene_1022	False	0.004006407929087967	0.005542371723642512	3183265.612510241	657388.7469683148	1459108.027587395	[Prot]PEPT1022	PEPT1022	4
File3	P00046	Gene_1023	False	0.01374971525808421	0.0036219486191131356	3467051.154134924	1812137.4474843568	602015.4419312052	[Prot]PEPT1023	PEPT1023	4
File1	P00107	Gene_1024	False	0.01867956554921933	0.0003924708711534786	1716671.675888807	844791.0590680661	173597.99373486362	[Prot]PEPT1024	PEPT1024	4
File7	P00114	Gene_1025	False	0.001349569460057336	0.0002617940099997629	5200963.059103082	181508.739992394	680424.4340185618	[Prot]PEPT1025	PEPT1025	3
File7	P00004	Gene_1026	False	0.012296996628606878	0.01289891024281426	3434599.975115994	924394.8437723395	101380.9249878862	[Prot]PEPT1026	PEPT1026	2
File7	P00006	Gene_1027	False	0.007952601473170466	0.012544164764985306	6157108.792900477	5054663.623191375	800775.2097477547	[Prot]PEPT1027	PEPT1027	3
File4	P00016	Gene_1028	False	0.016730974932465774	0.011418380297386328	306010.34757055284	8830258.957467673	51779.02732584984	[Prot]PEPT1028	PEPT1028	3
File8	P00043	Gene_1029	False	0.00909048784074275	0.01936706159984963	4503987.472973319	2540493.8610585015	408632.00617904746	[Prot]PEPT1029	PEPT1029	4
File8	P00107	Gene_1030	False	0.006502352144752333	0.010003382626846703	8375246.038074902	1173118.598713319	284298.1359815065	[Prot]PEPT1030	PEPT1030	2
File5	P00112	Gene_1031	False	0.003748472918250403	0.009302169430681333	1687060.1834150194	4999623.364423451	330065.9766436865	[Prot]PEPT1031	PEPT1031	4
File1	P00014	Gene_1032	False	0.013123753862928966	0.01866258168266998	4621424.499474035	483214.05894124735	584901.3082106642	[Prot]PEPT1032	PEPT1032	4
File1	P00119	Gene_1033	False	0.001879744677349593	0.014172562558528785	4481793.67137273	7149359.42716098	196961.04451176315	[Prot]PEPT1033	PEPT1033	2
File2	P00087	Gene_1034	False	0.006577869886558654	0.00682006803642556	2728241.7467107736	390795.458129406	3870138.608893385	[Prot]PEPT1034	PEPT1034	4
File3	P00091	Gene_1035	False	0.01840229594376604	0.01807123611499283	57241847.62595626	1351260.5422808488	35410.23939076729	[Prot]PEPT1035	PEPT1035	2
File6	P00105	Gene_1036	False	0.015156290799382412	0.0013261038570781558	3537057.3603094053	21691188.12930455	464253.9616574229	[Prot]PEPT1036	PEPT1036	3
File3	P00092	Gene_1037	False	0.003266677217223857	0.011378624893199112	3356274.249759647	13557319.696374852	50337.11440996026	[Prot]PEPT1037	PEPT1037	3
File7	P00110	Gene_1038	False	0.0038554261238570287	0.0017725808966419644	545577.3162173704	762429.0222090937	178368.85401359398	[Prot]PEPT1038	PEPT1038	2
File3	P00013	Gene_1039	False	0.008625030204079096	0.0017628635018688765	1636234.891142871	88725.48542257	241761.7118888682	[Prot]PEPT1039	PEPT1039	2
File2	P00035	Gene_1040	False	0.010249493541830383	0.004408331053242376	50527651.851323634	2156148.213190045	1256870.8139576677	[Prot]PEPT1040	PEPT1040	2
File6	P00051	Gene_1041	False	0.0015203198610184954	0.0020561909420924794	1930312.3650027781	6370771.482871379	703596.3954930027	[Prot]PEPT1041	PEPT1041	3
File5	P00034	Gene_1042	False	0.014148069424502127	0.006404693240283785	2871140.2263655444	291115.30013295094	260258.5682412154	[Prot]PEPT1042	PEPT1042	2
File1	P00092	Gene_1043	False	0.006131105754959312	0.01574948662661066	894393.2696430961	946096.765736204	247914.08034165844	[Prot]PEPT1043	PEPT1043	4
File2	P00116	Gene_1044	False	0.001019045567028878	0.013457204949983195	2042593.5247067546	146613.50525776556	38947.54495384651	[Prot]PEPT1044	PEPT1044	3
File4	P00002	Gene_1045	False	0.01722629270068985	0.002474142645535742	6549928.827321014	870968.6010689434	843464.6029053103	[Prot]PEPT1045	PEPT1045	3
File6	P00022	Gene_1046	False	0.01125529564591468	0.0021716571903529205	11184178.854071904	429457.40011402825	51705.75357639624	[Prot]PEPT1046	PEPT1046	4
File2	P00043	Gene_1047	False	0.004328673008206323	0.016776489076902674	20171650.149255026	1678340.61794108	63910.804992149715	[Prot]PEPT1047	PEPT1047	4
File5	P00062	Gene_1048	False	0.006201647170627953	0.0019692808678661187	7363170.418919209	148969.33245051609	1875309.6515308458	[Prot]PEPT1048	PEPT1048	3
File3	P00070	Gene_1049	False	0.003261070647397424	0.002830097638469251	1868881.574928227	171642.49155144693	97593.35775405413	[Prot]PEPT1049	PEPT1049	4
File5	P00084	Gene_1050	False	0.010553376099925264	0.010658651466153446	3710883.3081646017	735703.2795976204	183580.59282932972	[Prot]PEPT1050	PEPT1050	4
File1	P00094	Gene_1051	False	0.00915468344015585	0.016016312876707708	2886870.1214375347	1113914.850594233	382957.5128664362	[Prot]PEPT1051	PEPT1051	3
File2	P00079	Gene_1052	False	0.00438440771669415	0.008223040158245805	8285893.70183601	4245711.100176913	254977.9052129734	[Prot]PEPT1052	PEPT1052	4
File7	P00096	Gene_1053	False	0.0006691147168219969	0.017311817509168603	28400473.545397896	6581149.215657235	843645.799271324	[Prot]PEPT1053	PEPT1053	3
File6	P00078	Gene_1054	False	0.004008067648586018	0.009727679640835714	17073991.45862743	4239570.457871077	216189.75048637285	[Prot]PEPT1054	PEPT1054	3
File7	P00014	Gene_1055	False	0.005254014618414531	0.015485762326613235	33535966.444886364	1449026.4956526218	16882052.7629341	[Prot]PEPT1055	PEPT1055	3
File3	P00015	Gene_1056	False	0.01721829424310583	0.010751238115384377	2049399.6604126045	782380.0814064721	83839.96218215933	[Prot]PEPT1056	PEPT1056	2
File3	P00113	Gene_1057	False	0.006469243792476125	0.019537260003600707	14348125.88649645	1990626.9677317159	19061.93610111388	[Prot]PEPT1057	PEPT1057	2
File8	P00115	Gene_1058	False	0.006391868692287837	0.012353095495630849	19715458.471443586	368122.62231400615	291086.7995669965	[Prot]PEPT1058	PEPT1058	4
File8	P00080	Gene_1059	False	0.019600046311256215	0.00975962343557558	3148278.5606165067	1649295.72951442	3458698.723734992	[Prot]PEPT1059	PEPT1059	4
File6	P00046	Gene_1060	False	0.0069551264458887485	0.0028711769557924673	8329659.627609389	323311.1663970599	45736.082409048904	[Prot]PEPT1060	PEPT1060	2
File6	P00067	Gene_1061	False	0.008297155988493137	0.010420725894207006	13671448.631499764	442120.2188960781	171355.41175781266	[Prot]PEPT1061	PEPT1061	4
File2	P00037	Gene_1062	False	0.0027944722579909143	0.008707275982641951	10559380.313331075	809379.7492348884	52752.77411658493	[Prot]PEPT1062	PEPT1062	3
File4	P00021	Gene_1063	False	0.006115527574615474	0.0018562347229094912	33069425.15749597	921155.1286336445	780833.5180864694	[Prot]PEPT1063	PEPT1063	4
File1	P00066	Gene_1064	False	0.015066430969378222	0.011696538214693904	1061856.2725223708	1580906.4595926024	44997.45955157653	[Prot]PEPT1064	PEPT1064	4
File3	P00023	Gene_1065	False	0.005480311387127202	0.011944013978471543	3703176.1103213774	1225272.798144694	372262.36794308503	[Prot]PEPT1065	PEPT1065	2
File6	P00078	Gene_1066	False	0.005314686301939902	0.002172766887306459	17432448.64666087	1297288.1723619401	292681.26291297737	[Prot]PEPT1066	PEPT1066	4
File3	P00046	Gene_1067	False	0.002319638216762805	0.012136656896464579	19311747.02033548	1811712.9852111768	296319.51902871265	[Prot]PEPT1067	PEPT1067	4
File2	P00040	Gene_1068	False	0.007942399136771736	3.814275687817004e-05	2665399.943465239	2887115.5500767	135101.11790788802	[Prot]PEPT1068	PEPT1068	2
File3	P00016	Gene_1069	False	0.018042540687929022	0.005076924317845115	191010.1216615531	1380813.429247385	662845.7815444184	[Prot]PEPT1069	PEPT1069	4
File2	P00025	Gene_1070	False	0.012334526295802197	0.005238864619563513	2994931.8860304994	119772.95953735516	297494.15068367525	[Prot]PEPT1070	PEPT1070	4
File6	P00073	Gene_1071	False	0.0022397229803864226	0.010537474087047492	2256481.438030119	15650023.933752324	16153.208311369099	[Prot]PEPT1071	PEPT1071	4
File8	P00075	Gene_1072	False	0.0021957361080371697	0.01511622183411062	720913.7394213397	1492088.8923136594	4099284.038683208	[Prot]PEPT1072	PEPT1072	4
File6	P00043	Gene_1073	False	0.0010204942047346722	0.011610792283663508	753871.5069792047	6957684.532458285	368218.7020489992	[Prot]PEPT1073	PEPT1073	3
File3	P00103	Gene_1074	False	0.011002204272211144	0.019674860665361973	25643210.624160986	1739282.0728986554	252313.34966811692	[Prot]PEPT1074	PEPT1074	3
File1	P00080	Gene_1075	False	0.01843615181248465	0.0007076591689137701	48489430.28569775	872560.4542816607	104638.42143248922	[Prot]PEPT1075	PEPT1075	3
File7	P00057	Gene_1076	False	0.0123313845326312	0.0031611578802971008	22994468.384828106	44503.31391714605	314822.52584699134	[Prot]PEPT1076	PEPT1076	4
File8	P00041	Gene_1077	False	0.011870275941859548	0.0011896407654530927	831302.7665072744	387663.8958769703	26118.856006344507	[Prot]PEPT1077	PEPT1077	2
File6	P00066	Gene_1078	False	0.012951242796193736	0.0073386014153905554	1398412.2229765744	391229.06018172053	232883.07850709258	[Prot]PEPT1078	PEPT1078	2
File3	P00014	Gene_1079	False	0.00989730405663106	0.010316962227326885	15940070.302689992	471035.64236623596	124747.01912906587	[Prot]PEPT1079	PEPT1079	4
File7	P00089	Gene_1080	False	0.005267542144696156	0.015255556366665497	10283071.674783282	5607179.745491357	20291958.232477084	[Prot]PEPT1080	PEPT1080	3
